ID,Reviewer,Rating,Review Time,Review Content,Owner Response
189,Evgeny Kirshin,5,2022-07-07,"Nice park!
Cross-country skiing is open in winter.",None
190,Vicky Martins,5,2022-10-10,"Always a nice time at parc jean Drapeau, many bathrooms all around. Nice view of Montreal",None
191,Sahil Kohli,5,2019-07-08,It's so beautiful and peaceful place. Sit on the river bank and listen to the sound of running water.,None
192,Stacey Siler,5,2022-09-10,Amazing spot for an outdoor concert. Rammstein 2022 was an unforgettable experience,None
193,Juwels Vaughan,5,2022-09-10,Very cool parc   went for Rammstein concert was really clean and huge,None
194,Kevin Karch,5,2023-06-07,Fine walking place,None
195,Papry Barua,5,2023-06-07,Excellent place to be around!,None
196,Marion N. Chivot-Legris,4,2022-07-07,Beautiful park which deserves much more attention and public access! A lot of heritage and history in this park,None
197,Moh Werr,4,2023-06-23,👍 …,None
198,Laurent Benoit,5,2023-06-07,Such a nice place for outdoor activities really close to Montreal accessible by Metro,None
199,Kianoush Haratiannejadi,4,2022-07-07,Cozy location and good for afternoon walking with some friends 🤩 …,None
200,Truekind TheBest,5,2019-07-08,"So many places to expore, enjoy and spend a whole day
Swimming, museums, lookout, events
Although wish they have some good coffee shops :)",None
201,Priscilla Rosa Paz,4,2018-07-08,You can have a lot of fun there. Beautiful place!,None
202,Karen FisherFavret,5,2022-10-10,"Played frisbee on our own grassy snack spot by the water, after a great bike ride across several neat bridges (try the Ice Bridge sometime!). One of those place in town we should go more often.  There is room for everyone!",None
203,Dirk Brade,5,2019-07-08,"This island in the middle of the St. Lawrence ist both a recreational and a sports site. They were hosting the Olympics 1976, the Formula 1 and several Swimming World Championships.",None
204,Paria RK,5,2021-07-07,"It's so beautiful, conveniently accessible and perfect for family, kids and biking.",None
205,Kamran Ayoubi,5,2023-06-07,Great atmosphere,None
206,Samia Biri,5,2021-07-07,"Nice place for biking or walking. you have some areas if you want to relax or picnic, and I think you can find restrooms also.",None
207,gaurav sharma,5,2023-06-30,Good place for day outing or for sitting next to river,None
208,Cam Wolf,5,2022-10-10,Awesome place for festivals I went to IleSoniq and Piknik Electronic had a great time 🎉 …,None
209,Elprincipe el principe,1,2023-05-08,montreal is full of anti tourism. Dont go there lots if racism and separatists.,None
210,Hitesh Bhatt,5,2022-07-07,Excellent view of Montreal skyline from other side of river..,None
211,Kevin Kam,5,2022-11-09,"Getting to the island is relativity easy. Far enough from downtown to feel a bit of peace but also close enough to see the skyline. Unfortunately on my visit, the south bridge was closed to cyclist.",None
212,MissDeeCC,5,2019-07-08,We loved the fetês des niege! My kids had so much fun we forgot it was freezing out lol they have food trucks and food areas to eat you can bring your on food saw ppl doing that they have places for hot drinks and a bunch of free activities the kids did the traîneau à chiens and they loved it!,None
213,Chaitanya Bhusari,5,2022-07-07,"Good place to hangout.must visit Biosphere, is a museum dedicated to the environment in Montreal, Quebec, Canada",None
214,Ateayeh,5,2022-10-10,Beautiful park for a promenade or cycling.,None
215,Bradley Makepeace,5,2023-06-30,Beautiful area that is easily accessible by the metro!,None
216,christina vangalen,4,2022-07-07,"This park is beautiful!  The paths, art and fort are all worth seeing.  Unfortunately my husband and I visited mid October when most of it was closed.  It looks like there is a water pad and other buildings to see but they were all closed. …",None
217,Syl Evan,5,2022-07-07,Good restaurant for lunch or dinner. There is no carts going around because of the usage of a computerized ordering system using your smartphone. Good quality good price and service. I will come back. The place is not big so if you come after 12pm you may have to wait in line.,None
218,Alfonso Molina,5,2018-07-08,Big beautiful park. Very scenic and nice for a picnic.,None
219,Elêusis B. Frick,5,2023-05-08,"Loved.
Biosphere museum, water park, piquenicks, dogs, open trails",None
220,Fleury Alexandre,5,2020-07-07,"This place is amazing for festivals.

I went to Heavy MTL and Osheaga this year and the accessibility of the site …",None
221,Mahsa Ebrahimi,5,2023-02-07,"Wonderful nature, easy access, lots of activities to do in all seasons",None
222,vaishali awaghade,5,2023-06-30,"Nice place to roam around, rejuvenate and relax",None
223,Lisa Claydon,4,2019-07-08,"Lovely place, clean and very safe. Nice day out with the family and free as well",None
224,Sandeep Josan,5,2023-06-16,Great place to spend some quality time.,None
225,Alex Kong,5,2022-07-07,"Such a beautiful place, super chill to hang out in nature still within the city 👌 …",None
226,Michel Jiang,4,2022-07-07,"Great place, great spirit, I would totally suggest going here on weekends to spend a whole day. There’s definitely enough things to do. You can also fish at some places, you just need to know the good spots 😉. …",None
227,G Santana,1,2019-07-08,"If you are a tourist, you will not miss it if you are not coming. This place good for the locals who wants foo get away from city life.",None
228,Juan Pablo Mo,5,2023-06-16,"Cute little park, there are events going on",None
229,Soundkillaa DeO,5,2022-07-07,Bring your coats it's cold next to water.,None
230,sam negm,4,2022-08-11,Perfect but they are closed some parts and this not good,None
231,poops kook,1,2022-07-07,Went to the F1 race this past weekend. It clearly states on your website that persons with a disabled parking permit PARK FOR FREE. So being charged $30 per day doesn’t make sense as to why I was charged. When we tried to explain to you what it clearly says on your site all you could do was ask if we had a six flags season pass.,None
232,seraj alrachwani,5,2023-06-16,Nice place to enjoy fun and nature.,None
233,charif haidar,4,2017-07-08,"Lovely little island where you can find a nice attraction of nature, festivals going on winter and summer... easy access by metro",None
234,Leila Refahi,5,2021-07-07,We love spending our weekends in this park. It's the most beautiful park in Montreal.,None
235,Mohammed Raza Belim,5,2021-07-07,I visited this park in pandemic and still was amazing!,None
236,T Rourke,5,2022-09-10,"Went to the Rammstein concert and it was a beautiful park.
Beautiful venue by the water. Plenty if trails as well...will definitely go back and try those!",None
237,shylo malcolm (simplyblessedshy.com),3,2022-07-07,Visiting the winter during Covid meant there wasn't a lot to see or do except go walking. You do have an awesome view over the city from across the river though and a great view of the bridge! The biosphere is cool too see up close as well!,None
238,ankita walia,5,2023-06-30,Peaceful and Beautiful,None
239,Matthew Fagan,5,2019-07-08,This park is amazing!  Was here for a music festival and had a lovely time!,None
240,Madhu Malla,5,2022-07-07,It's beautiful place to visit,None
241,natasha b,5,2022-09-10,"Amazing park, amazing concert venue what could be better!?",None
242,Martina Palmer,5,2023-06-07,The view of the city is awesome over there,None
243,Chad Velour,1,2022-08-11,Honestly I give this park one star just because of the parking cost. Not everyone travels on bicycles and roller blades... if you plan on staying for more than 2 hours it's 25$ right away !!! beach days become too expansive for me !!,None
244,M G,5,2022-09-10,Favorite spot in the city. Great place for personal devellopement and does not lack entertainment neither since the biggest concerts are thrown here. Every Canadian city needs a park of this standard.,None
245,devanshi pandya,1,2023-06-07,The ticket is not worth buying as the place has nothing to offer.,None
246,Spatula 007,5,2020-07-07,Amazing park and concert venue. Sllllaaaaayyyyeeeerrrrr,None
247,Roman Garik,5,2021-07-07,"amazing place, beautiful park, must-see",None
248,Kate Cayen,4,2022-09-10,"Went for the Rammstein show. Good security and crowd control. Could have had a few hand sanitizer stations, especially outside public chemical toilets... …",None
249,Kousar 24,5,2022-10-10,"Beautiful place, perfect for a solo outing.",None
250,Raza Amir,5,2022-07-07,"Beautiful parc with many activities for all ages. It's well kept, there are organized events all the time and it's even good for a casual walk or day out with family. Easy access to F1 track if you want to go there too.",None
251,Jay Dee,5,2022-07-07,"This is one of the nicest parks in the Montreal and South-Shore district.  There are lots of beautiful trees and many paths to walk or cycle on.  The ""pavillon nautique"" rents small water crafts in the summer and you can navigate the old …",None
252,Ben Reinerth,5,2023-02-07,"I went there for La Fete des Neiges with Rosemary and Daniel, and I slid down the hill 10x for sledding",None
253,Gabriel Viau Hernandez,5,2022-07-07,"Beautiful and giant park.

Many available options for fun activities  forcouples, friends and family. Lots …",None
254,Maxime Thibodeau,5,2021-07-07,Great place to swim! Staff looked organized and were friendly. Covid safety measures seemed to be well respected by both staff and patrons. …,None
255,Troy Evans,5,2022-09-10,Best place in Quebec for a concert. Montreal's subway is the best. They built a line directly to the park so makes it easy to park wherever and just jump on a train. I'll go any time.,None
256,Ghazi Siddiqi,5,2023-05-08,Beautiful park at Saint Lawrence river side,None
257,Bruno Nery,3,2018-07-08,"Fête des Neiges is great at Park Jean-Drapeau. Many things to do for kids. However, the parking is overpriced. 20 dollars is way too expensive.",None
258,Guillaume V. Remillard,5,2022-07-07,I didn't know they have such a great variety of winter activities happening all along the cold season. I sure enjoyed the skating rink with the small woody path and the amazing view over Montreal!,None
259,Daniel Brozgold,5,2022-09-10,Beautiful park. Great views and situated on a really big territory. Fun for biking. Definitely coming again for more!!,None
260,Darryl Reddy,5,2022-09-10,Great venue for a concert. Saw Rammstein here and it was the best concert I've ever seen.. Rammstein put on an epic show but the outdoor venue definitely helped!,None
261,Robert Vincent,4,2022-07-07,Nice park with lots of walking trails and plenty of parking. Parking is quite expensive ($7/hr) but definitely a good half day of things to do. Also lots of great bike riding trails on the island as well. Very cool to drive along the Montreal GP track as well.,None
262,Ajiri James,5,2023-06-07,Lovely place 😍😍😍 …,None
263,Ian Johnston,4,2020-07-07,Amazing place for concerts. Only suggestion I'd have is for more water filling stations for summer concert festivals,None
264,Mona Business,3,2022-10-10,"It’s a beautiful park BUT the parking is ridiculously EXPENSIVE even if there is no event or festival.
ELECTRIC CHARGER in P2 doesn’t work so far.
So disappointed",None
265,Hector Leon,5,2019-07-08,"Great place ""a plein air "" in Montreal. A must visit place for tourists. A lot of cultural events take place here. I recommend Les  Festivals du Monde and the  Hocheaga music festival.",None
266,Fabio Farina,5,2023-03-09,Winter activities available such as skating and cross country skiing.,None
267,trapeze climbing rings,5,2023-05-08,"Simply said ""what a park "" !",None
268,Will Stanwyx,4,2022-07-07,"Warning: No food is available ANYWHERE (except in the casino, if this is open and within your price point). Make sure to eat at home before heading out. Otherwise, superb natural and cosmopolitan sites - a location worthy of hosting the Expo that it did.",None
269,fozia mahboub,4,2022-07-07,"Very nice place, not crowded..",None
270,marquis mainville,5,2023-06-30,Amazing venue,None
271,Wenbiao Liang,5,2021-07-07,Nice park for a full day,None
272,H P,4,2022-08-11,"Jean Drapeau is one of the best parks in Montreal, especially if you want a some peace and amazing views of skyline of downtown Montreal. A lot of activities can be done out there, such as, sledging, ice skating, biking, running, picnics, …",None
273,xlooz das once,5,2023-05-08,Nice!,None
274,Waqas Majeed,5,2023-06-07,Nice place to visit during summer,None
275,Kunal Arora,4,2023-03-09,It's a great place to take pictures....,None
276,doni tojo,4,2022-07-07,Great place for instagram pics,None
277,Lisbeth Carolina Segura (Diva),5,2022-07-07,"The Jean-Drapeau Park is a biggest park where you can do ir enjoy a lot of activities. Is a great place to walk, to bike, to patinage, is were are performe almost all latin festivals, electronic parties. …",None
278,bruno allexandre,5,2023-06-07,Unique,None
279,Jean-Pierre Vu,5,2022-07-07,"Great place to skate in winter. It's free and if you don't own skates, they rent. And food concessions nearby, open Friday to Sunday. A little gem of Montreal!",None
280,Yi Xian,5,2020-07-07,A nice place to have a walk.,None
281,Cathy Bogaart,4,2020-07-07,"We really enjoyed our free Sunday Bixi Bike ride here! We arrived over one bridge and left on a another and visited the whole island, riding or walking. There are a lot of paths for both. There is art and a cute museum and the Biosphere …",None
282,Mohamed R,5,2020-07-07,"Great park for families, teens, and kids. Needs at least a whole day to fully explore and experience. The best attractions in my opinion are those that successfully combine nature(outdoors) and modern fun, and this one more that fits the …",None
283,Sanyam Goel,5,2019-07-08,Amazing place to spend your time!,None
284,Jericho Philip Lao,5,2022-09-10,One of the best parcs in Montreal. You can enjoy Sunset and view of the city from the River. A must visit when in MTL,None
285,best wishes,4,2022-07-07,Bautiful Park all year long,None
286,Slot Reality,1,2023-05-08,very unfriendly bus service and no English speaking drivers.,None
287,Mohamed Amine BOUSLIMI,5,2022-07-07,"Wonderful park island nature ... 💚
Happy to find ""Pavillon"" of my country Tunisia ! …",None
288,Spencer J.,5,2022-11-09,"It's so amazing and relaxing, where you also enjoy the view of downtown over the Saint Laurent River.",None
289,Gustavo Cruz,5,2023-02-07,Beautiful open space for all ages. Safe,None
290,Saeed Asadi,3,2021-07-07,Nice place with a nice view to Montréal but no playground for kids,None
291,Dr. Vikram Singh,5,2023-04-08,Lovely place! Must visit,None
292,Justin Lamothe,4,2023-06-07,Super!,None
293,Rob Landon,4,2022-10-10,"A nice park. Don't plan to spend much time in the biosphere and environmental center, but it's definitely worth going up to the top for the view",None
294,Shaun,5,2021-07-07,"Has everything you would like to do. Walking by water, city skyline,  SUP, F1 track for skating, Kayak.  biking , running , walking , beach, La Ronde much more... Just note the parking can be expensive about 15+ dollars or so for the day. …",None
295,Louie L,2,2022-07-07,"As a Montrealer, I have to admit I don't go here very often. Today has reminded me why. First, almost all parking spots are available yet they charge rates that are not reasonable and don't make sense. 2 hours $7, 4 hours @$14 and entire …",None
296,Jeanette Bartosik,4,2021-07-07,"Great city park on the rivers' edge where there is something for everyone. You can cycle on the  bicycle paths, or walk or hike, and in winter, you can snow shoe or cross country ski. There are many rest benches available, and there are restrooms and also paid parking lots.",None
297,syamala vaddadi,3,2022-07-07,"It was good. Too many swarms of mosquitoes, poorly maintained toilets.But when reported to the concerned authorities,they replied immediately, hope they stood by their promise.I haven't visited again.Minus there pointers, it would be a great place for long walks.",None
298,Mike Lyons,5,2022-09-10,"Most beautiful place of environment to relax in the woods, and walking beside the at Lawrence River, and listening the Wave of the water, a great spot to relax and to visit ,☝🏻 …",None
299,J Piercy,5,2022-09-10,Here for osheaga it's a beautiful big park that has some of the best views of the city imo. Always have an amazing whenever I'm here.,None
300,Akilaa Subramanian,5,2023-05-08,Explore by walk. Locations are great,None
301,Imran Shariff,5,2022-07-07,"Beautiful park, newly developed",None
302,sanuvir san,4,2020-07-07,Good place for family fun.  Would have been better if everyone was allowed to enter rides area without the tickets.  This way people can choose to pay the rides that they want. Rest of the family group can go to the restaurants or do other activities and pay accordingly.  Savings for families and more revenue for other vandors.,None
303,Rajat Kumar Lehal,5,2022-09-10,"Nice place to visit, museum is not big enough from inside but if visiting, take lift and go to top.",None
304,Aimene Abd El-Kader Lalla,5,2023-06-30,Forget the world and enjoy the beauty of this city,None
305,Cadenzo,5,2022-07-07,"Beautiful park, amazing organization with events.",None
306,karen szebenyi,3,2021-07-07,"Lots of toddlers, but it is a family beach.. Food truck and bar (thank the lord for the bar).. Site (web) says NO food, drink etc etc.. But almost everyone brought in their own food and drink(coolers) . So actual site is not right (rules and regulations)",None
307,David Jubb,5,2022-11-09,Always saw from a distance this trip we walked from the City over the bridge to the island.Magnificent structure.,None
308,Alvin Chok,4,2022-07-07,Small island across downtown. There is an amusement park. Nice walking trail with some slopes. Good place for cycling. Also a good place to take a picture of the downtown view.,None
309,79 EDM,4,2022-07-07,Parc Jean-Drapeau is a hidden gem in the city of Montreal. It is a nice park. It is massive as well. YOu can walk from the island until Notre-Dame island and they both have amazing parks. You can just relax and take a break from the city …,None
310,Krystle Raymond,2,2020-07-07,I thought the park was fabulous at first.... BUT there are no bikes for rent!! Plus there is no signage to indicate where to walk for the bridge over the Habitat 67. And there are huge barricades to walk back around if you happen to go the …,None
311,Giulia Cannizzaro,4,2022-10-10,"A little bit empty, but it is cute.",None
312,Imran Hafeez,5,2022-07-07,"One the main attraction of the Montreal city, nice place to visit.",None
313,Ilshat Sagitov,5,2020-07-07,"Really amazing place! Nice Park with trees, flowers, small lakes. Also there is a river where you can enjoy the view to the city. You can climb to the high bridge, enjoy the view to the city and river and go to another side of the bridge, which is already a city. 🙂 …",None
314,zeref 105,5,2022-09-10,It's a really great park and a great place for concerts. It's really pretty and it's unique monuments that are from the expo 87,None
315,harshit kothari,5,2022-07-07,Jean-Drapeau is one of the visiting places across Montreal city. There are metro station named “Jean-Drapeau” yellow line connected with the location. We can visit there with friends as well as family members. You can also enjoy entire …,None
316,I A,5,2020-07-07,Amazing park with lovely view and lots of activity all years round. Available parking and perfect place for kids and parents to share the joy. If you need to do nothing just go there and stare in the water to feel the paradise on earth :),None
317,M Kong,5,2022-07-07,"Went to this park for Piknik Electronik and saw Leaving Laurel for the first time. With covid this open air event was very organized, with sections being assigned to your ticket to facilitate a decent amount of social distancing. Took the train back from the park to downtown, a convenient feature to be accessible like this.",None
318,Sifa M,5,2018-07-08,Lovely place to relax and enjoy life.,None
319,Faria Zarrin,5,2022-07-07,"A great view of Montreal sky line. A great place to spend your day. If you are looking for a calm afternoon , a family picnic, biking on the bike trails , experiencing nature or just gaze the sky line....this is your perfect destination",None
320,Peter Uveges,5,2022-07-07,"Great place to kill time. Lots of animals (foxes, ground hogs, squirrels, feral cats, birds galore and too many fish to speak of. Beautiful sights of the bridge and downtown. Bring a camera.",None
321,Khushnaz K,4,2019-07-08,"Quiet and green oasis in bustling Montreal. Easily accessible by metro; the station brings you inside the park. There's also a viewing tower inside, which is shut at the moment for renovations (May 2019). Musical events are held there in …",None
322,Jennifer Stockdale,5,2021-07-07,"I love this island, and the connecting one Notre Dame island where the circuit is. The man who owns a little pop up cafe there is very helpful and makes excellent coffee. The islands have wonderful greenery and hidden gems, it really transports you to a completely different world. Close to the city and very accesible!",None
323,Van Z.,5,2018-07-08,I call it the island festivals on summer lol it is the Ibiza of Montreal ... piknik electronik is a must,None
324,Nadine Tchepannou,4,2019-07-08,Like the new installation. We went for Saint Jean and it was nice,None
325,Chetna Mohanty,5,2022-07-07,This was my second time visiting the park. It was so beautiful and calm! There are so many activities going on in here! You can see the biodome! The Montreal skyline from jean drapeau island!! It was a wholesome experience,None
326,Karl Gruenewald,5,2019-07-08,"We visited in the off-season with very little activity, having come specifically to see the Biosphere, but still had a pleasant time wandering through the park. There are lovely views of the island from across the water.",None
327,Manhal,5,2022-07-07,"In this Parc, over 55 years ago. A city was put on the map thanks to the one of the  most successful world fairs ever.
This Parc was the place of this expo and many reminders are still in and around …",None
328,Jaclyn Alili,1,2022-07-07,Do not ever get your skates sharpened there. Get them sharpened a a professional sports shop. They sharpened off my lower toe picks and no I have to replace my really expensive MK blades (super expensive and made in England). I didn’t have time to get them sharpened at my usual place so I figured I’d give them a try. Big mistake.,None
329,Teresa Woodcock,5,2022-07-07,Love it! Beautiful view of old port downtown,None
330,Jane Flynn,4,2023-04-08,Bad weather day ends of winter. Hard to rate,None
331,Valéria Leão,5,2022-11-09,"Wonderful place to watch the sunset! Very clean, calm and beautiful.",None
332,supriya mor,4,2022-07-07,"You can rent skating gears and skate, kids sledge Hill is amazing... Very clean washroom. Metro station is there and washrooms are in proximity of metro.",None
333,Ronnie Cudia,5,2022-07-07,"Nice place, nice park, East access from Berri Station, take Yellow line, first stop. Go at night mid summer for picture of Biodome,
Metro Yellow Line going back to Berri us early to close. So hoo to and then back at night time ASAP.",None
334,Gabriel Palen,5,2018-07-08,"Saw Guns n' Roses here, the sound and set up was great. Cool little island with other attractions as well. The only downside for some people is the long walk up to the actual music venue, but 15-20 minutes of walking didn't bother our group.",None
335,Stan Ulmann,5,2022-09-10,"Me and my family enjoyed the Parc Jean-Drapeau,well done decorating with pictures, nice garden.",None
336,Hasti Khalili,5,2022-07-07,"Calm, clean, neat, relaxing and very safe bike path. The island gives a really beautiful skyline view of Old Montreal across the river.",None
337,Faisal Saeed Al Mutar,5,2020-07-07,"Went there for heavy Montreal, it was surreal",None
338,Syed Mushtaq Ali,4,2022-07-07,"Great experience.
You need to visit it in the night to see the beauty of it.
Parking is expensive. But you can just enter inside for free about 5 mins to take the pics.",None
339,Peyman G,5,2020-07-07,"This park is amazing. For running, bicycling or anyother thing. The park is located in the middle of water and you get there with a big bridge. It's really green and full of small waters and beautiful sides.",None
340,Mathias Ranft,5,2022-07-07,"It's a park located in the Jean Drapeau island. When you get there, you can get there either by metro, car, bus, bicycle or on foot (if you're up for it), the first thing you'll see, is the biodome. There is also a pool, the parc, the F1 …",None
341,R Y,5,2022-10-10,It's amazing exp. We got guided tour it was fun filled ...,None
342,Brittany Thiessen,4,2018-07-08,"This was a large park located on an island just a short way from the mainland of Montreal, on the St. Lawrence River. …",None
343,Evie Jackson,1,2019-07-08,"I wouldn't recommend going right now. The whole place is under construction, amusement park seemingly closed, no open footpaths, biosphere also under construction it looks like. Maybe in summer it would be more pleasant to visit but I had a disappointing time and couldn't wait to get off the island.",None
344,Meryll Gabionza,5,2022-07-07,"Great park to walk around in. The parking fee is not that bad either. There are a lot of things to explore, and a lot of photo op!",None
345,Slyvia Novac,5,2019-07-08,Great place to visit. It is always a beautiful feeling to go by when the technical teams prepare big events. I was touring this island on my bike. Construction workers were building an impressive infrastructure for the international FORMULA …,None
346,Brice Musyowski,5,2022-09-10,Rammstein  will be the standerd to bands who preform in this park and I don't think you will get any better then that!,None
347,Andrei Ceban,5,2018-07-08,"Nice nature, a lot of parkings",None
348,Ammar Zia,5,2022-07-07,Our go to hang out spot to see Montreal skyline at sunset and at night. Would be best if they clear the parking lots in winter with the Montreal skyline view.,None
349,Pat Chibok,5,2022-10-10,Great place to party.....,None
350,Adam Bialecki,5,2019-07-08,"This park is my favourite place in montreal. It has everything from great views of the city, easy access by metro or car, lots of attractions, and best of all it's great for wildlife photography (I'll explain below) …",None
351,DREAM CHASER,5,2023-06-23,Beautiful spot to clear your mind.,None
352,Ya. F.,5,2022-11-09,"Good place to walk and chill.
All my family loves it.",None
353,bygabrielmartins,5,2023-06-07,Great place to visit when in Montreal,None
354,Yassine Elmers,5,2019-07-08,"Many activities , la Ronde, picnic electronic, casino... Worth spending the day there",None
355,Meynard Cacho,5,2022-07-07,"I visited the park for the Formula 1 track. It's open to drive on and walk on to the public for free. Walked through the pitlane and overall, the track a little over an hour to walk around.",None
356,lawrence,3,2019-07-08,"The frequent festivals held here definitely take a toll on the park. Grounds are constantly destroyed and grass is either dead or fake almost everywhere that hosts a stage. However, still a decent venue for such events.",None
357,Learn Language 101,5,2023-06-23,Nice for bike ride,None
358,daniel zhang,4,2022-07-07,"This park is not far away from city center, there is a metro station at the park, the F1 race held on the Circuit Gilles-Villeneuve track here, when no race, people can drive and cycling on it, a swimming pool facility,  a sandy beach. …",None
359,Yoyo McFly,5,2022-11-09,This park has provided me with some of the most magical times of my life!,None
360,Grahm Grabiec,4,2022-11-09,Cool museum but not a lot to do there. The structure itself is the draw.,None
361,Aryan Jindal,5,2020-07-07,Great place to relax and click amazing pictures.,None
362,Holy,2,2022-07-07,"Road signs are lacking, namely in terms of ground markings, which selfish visitors take as a pass to double up everyone waiting to drive into the La Ronde parking. Easy to fix yet this has been ongoing for as long as I can remember. Shows a lack of respect for tbose playing by the rules.",None
363,Saif Patel,5,2018-07-08,"Such a wonderful place...
First of all it was so easy to get to. And then the number of activities there are so many... There is something for everyone. From the Stewart Museum to the …",None
364,Don Semana,5,2023-03-09,"Pretty place, no matter the season.",None
365,Karen Giddings,4,2021-07-07,"The Park is huge and looks pretty, but there’s nothing open right now and nothing to do. No restaurant/Cafe. The casino is open, but it’s terrible. It would be cool to ride a bike around.",None
366,Nan Ponnusamy,5,2022-07-07,"Hugeee park, went to picnik electronik here. The set up was amazing and worked exceptionally well for covid times. Staff were very friendly throughout.",None
367,Jeanne P,5,2021-07-07,"Beautiful little haven in Montreal, lot's of little treasures to explore such as the botanical gardens, swimming pool, climbing wall, biodome, many biking paths, and a great view of the city.",None
368,Eduardo P.,5,2022-10-10,It is a great place to take some photos of the city of Montreal. The Ronde and other places are here too,None
369,Jacques Schmidt,5,2019-07-08,"Really cool park, you can do many nice walks and admire the biosphere and also go to the tower where there's a nice view 360°. At the moment there's work but it'll be over next year.",None
370,Jorge Rodriguez,4,2022-07-07,"Excellent green areas, officers when organizing traffic. full parking lot. it lacks capacity.",None
371,Pritesh Patel,5,2022-10-10,Very huge ground to cover and see.,None
372,Honest Reviews,5,2020-07-07,"Parc Jean Drapeau is a good place for family, couple or friends activities. There’s an amazing variety of options to do like music festivals, outdoor sports, musculation (there’s some material around the park), swimming and more.",None
373,Jonathan Az,5,2022-07-07,"Amazing park, with one of the best views of Montreal. Plus the F1 grand prix that allows you to walk endlessly on this mythical track.",None
374,benasher khan,4,2022-11-09,"Best shooting spot man made structure favouring their climate, an advantage of it.",None
375,Jenna Burgi,4,2018-07-08,Pretty and the history of it being an old world expo site is cool.  Also there are the pupil bike stands where you can rent.  Beware there is a lot you can't see because there is so much construction.,None
376,Edson dos Reis Possidonio,5,2022-11-09,Beautiful place!!!,None
377,S.E. McKenzie,4,2022-07-07,"After Covid-19 vaccine  passports:
Men's bathroom was closed so men were using women's bathroom and it was very uncomfortable. …",None
378,Mehrnaz K,1,2022-11-09,"Waste of time ! Lots of construction going on, no guide no way to find where you are, people get lost and asked others where to go ! A long aimless walk !",None
379,Avraham Guberman,5,2021-07-07,"Beautiful cityscape view. Great view of Jacques Cartier bridge, the Biosphère and more. Would recommend going there at night when the colorful lights are on.",None
380,Kalvin Pedro Reyes,5,2021-07-07,"Visited the place this summer! Very vast safe place, not too crowded, easy social distancing. My visit to the park was the best day of 2020! Stay safe!",None
381,Derrick Thornton,3,2022-09-10,Parking is expensive and many attractions closed due to construction otherwise nice place for a walk,None
382,Andre,5,2021-07-07,Beautiful park with metro access,None
383,master oogway,4,2023-02-07,Not much to see but beautiful view,None
384,M.A. Perez,5,2022-07-07,Beautiful park... Full of green...!!!,None
385,Felisha Gueco,4,2018-07-08,"huge! expect to spend all day here, there's so much to do and see. Just wished there were more bixi bike stations here to make it easier to navigate through this ginormous park",None
386,Tally Pun,5,2018-07-08,"There is a festival of snow going on. Kids must enjoy it so much. Adults would take a trip to go to the casino. Also a lot of food truck, Tim honton, poutine, pull pork sandwich etc... Live music as well. Just pretty great activity on the weekend",None
387,Danny Joseph filkin,4,2022-07-07,It's a cool place but to pay just to go swimming that's not cool swimming should be free ither than that it's a nice place for picnics and fishing,None
388,J Culley,5,2022-07-07,Must visit. Beautiful peaceful bring a picnic. Great views with historic Sites.,None
389,Stephen Owen,5,2022-09-10,"Went to Rammstein concert.  It was an epic venue.   Well run, well organized.",None
390,Sasha Lauzon,5,2022-10-10,Rammstein 2022 rocked this park!,None
391,G Aquino,5,2020-07-07,"I always make it a point to come here everytime I visit Montreal. It's a great place to escape the hustle and bustle of the city, and see it from a comfortable distance. Being the site of the World Expo in 1967, you'll see remnants of that …",None
392,Kevin White,5,2020-07-07,This lush green island flanks the south-eastern shore of Montreal island and provides access to the circuit Gilles Villeneuve (formula 1 race track) and a variety of bucolic outdoor open spaces where you can take a break from the summer …,None
393,Michael Marranzini,5,2022-10-10,Great Parc,None
394,Yamely Javier,5,2019-07-08,We loved it loved it very much here! We went for the festivals week ends du monde and it was just so welcoming so warm so good! Food was great music drink people everything!! We went all the way from New Jersey USA,None
395,Samael Vera,5,2022-07-07,Always beautiful and activities available,None
396,Manjot Sanghera,5,2022-11-09,It was a beautiful place❤️,None
397,vishal holkar,5,2023-05-08,Awesome place,None
398,Marcella Ronai,5,2021-07-07,"Big and beautiful park where you can find bixi station, access to metro (yellow line), route vert and other attractions.",None
399,Brandon Scott,5,2022-09-10,Good planning. Easy in and out to the biggest concert I've been to.,None
400,Luca Lin,5,2022-07-07,Absolute beauty of a place~,None
401,Shawn Leslie,4,2022-09-10,Great concert venue,None
402,Mrs Orr Diaries,5,2021-07-07,Was there with my family for walk and picnic,None
403,Aria Pac,5,2022-07-07,New grounds are great.. I hust came to visit Alexander Calders Trois Disques.. simply cause I missed it.,None
404,Sultan Albimani,4,2023-04-08,I love the music in the park,None
405,Waheed Khalil,5,2018-07-08,It was my first time in Montreal and I can't expressed how beautiful this place was. It really helped me detox my mind from the routine life style and city life. Great and peaceful place to visit!,None
406,ol hi,1,2019-07-08,Total rip off! $27 for a day of parking during a major festival with tons of visitors from our of town. It's a hefty $10 surcharge to regular prices. The Society du Parc Jean Deapeau and the city should be ashamed of themselves for that modern form of highway robbery. Parking at the airport is cheaper than that,None
407,LAVINIA ANDREI,5,2022-07-07,Amazing place!,None
408,Bruce Martin,4,2019-07-08,"A surprising pleasure, almost hidden for a great day trek for hiking, photography, and solitude. The Stewart Museum is an honest approach to very complicated history.",None
